movieId,movieName,Date,Director,Actor,Length,Country
1203210,凤凰城遗忘录,2018-06-22,贾斯廷 巴伯,切尔西·洛佩兹、安娜·德拉·克鲁兹、雅尼娜·杰克逊、弗罗伦斯·哈蒂根,87.0,美国
1208143,出走的娜拉,2018-06-23,王鹏,徐洁儿、姜尘、苗苗、王鹏,90.0,中国大陆
342286,根据地,2015-12-18,陈真,,90.0,中国大陆
11237,阿飞正传,2018-06-25,王家卫,张国荣、张曼玉、刘德华、刘嘉玲,94.0,中国香港
1221025,马兰花开,2018-06-26,吴双,孔莹虹、倪土、卢云飞、庞磊,91.0,中国大陆
1200486,我不是药神,2018-07-05,文牧野,徐峥、周一围、王传君、谭卓,116.0,中国大陆
301,建党伟业,2011-06-15,韩三平,韩三平、黄建新、沈东、陆川,119.0,"中国大陆,中国香港"
342203,我的战争,2016-09-15,彭顺,刘烨、王珞丹、黄志忠、杨祐宁,124.0,中国大陆
1197181,金蝉脱壳2：冥府,2018-06-29,史蒂芬·C·米勒,西尔维斯特·史泰龙、黄晓明、戴夫·巴蒂斯塔、杰米·金,93.0,美国
1213191,暹罗决：九神战甲,2018-06-29,甘·方苏旺,杜江、萨维提·苏提查农、甘·方苏旺、彭萨·康斯里,104.0,泰国
1221388,姽婳,2018-06-29,尚永峰,闫鹿杨、姜文轩、赵婉娇、李铁军,92.0,中国大陆
333688,地下凶猛,2018-06-29,李炳,孙强、支一、孙敬季、释恒利,98.0,中国大陆
342173,明月几时有,2017-07-01,许鞍华,周迅、彭于晏、霍建华、郭涛,130.0,"中国大陆,中国香港"
1212554,雪·葬,2018-04-27,高成岗,任帅、徐永革、叶鹏、张浩,105.0,中国大陆
1199011,出·路,2017-12-30,郑琼,,95.0,"中国大陆,德国"
1220713,新大头儿子和小头爸爸3：俄罗斯奇遇记,2018-07-06,何澄,刘纯燕、董浩、鞠萍、红果果,80.0,中国大陆
1221379,细思极恐,2018-07-06,张跃斌,韩素媛、庞贝童、曹菡、徐子力,92.0,中国大陆
1198943,明天有多远,2018-06-26,王劲松,池华琼、王宇、李凤鸣、王劲松,80.0,中国大陆
1217239,勇敢往事,2018-09-12,叶田,赵静、王勇、刘磊、屠画,91.0,中国大陆
346759,勇士,2016-10-14,宁海强,李东学、聂远、于小伟、宋佳伦,102.0,中国大陆
346189,空天猎,2017-09-29,李晨,李晨、范冰冰、王千源、李佳航,115.0,中国大陆
1225340,您一定不要错过,2018-07-06,崔永元,崔永元、麦丽丝、德格娜、张大磊,99.0,中国大陆
1227164,左滩,2018-07-07,张智超,张智超、安然、卢喜文、袁中方,90.0,中国大陆
1203156,兄弟班,2018-07-20,陈友,于湉、王梓轩、吴鹤谦、林耀声,100.0,"中国香港,中国大陆"
1218052,大三儿,2018-08-20,佟晟嘉,叶云,106.0,中国大陆
492964,红盾先锋,2018-07-08,杨真,由立平、窦凤琴、王建飞、高伟中,83.0,中国大陆
1224643,阿拉姜色,2018-10-26,松太加,容中尔甲、尼玛颂宋、赛却加、廖希,109.0,中国大陆
1221133,天佑之爱,2018-07-13,红旗,郭少芸、白柳汐、周昊勇呈、白湘妃,95.0,中国大陆
592271,小悟空,2018-07-14,叶伟青,杨天翔、郭政建、张遥函、叶伟青,85.0,"中国大陆,中国香港"
346096,阿修罗,2018-07-13,张鹏,吴磊、梁家辉、刘嘉玲、张艺上,141.0,中国大陆
1211641,美丽童年,2018-07-13,陈静,周诗琪、郑子寒、胡伊睿、刘一莹,90.0,中国大陆
1217513,风语咒,2018-08-03,刘阔,路知行、阎萌萌、褚珺、山新,105.0,中国大陆
1206145,格桑花开的时候,2018-07-12,姜大伟,郑岚、修睿、赵亮、宋祉璇,95.0,中国大陆
248566,邪不压正,2018-07-13,姜文,姜文、彭于晏、廖凡、周韵,137.0,中国大陆
1227229,海龙屯,2018-07-13,朱晶,张先童、曹彦锋、戚畅、罗曼,81.0,中国大陆
338400,神奇马戏团之动物饼干,2018-07-21,托尼·班克罗夫特,约翰·卡拉辛斯基、伊恩·麦克莱恩、托尼·班克罗夫特、斯科特·克里斯汀·萨瓦,94.0,"美国,西班牙,中国大陆,韩国"
1203528,摩天营救,2018-07-20,罗森·马歇尔·瑟伯,道恩·强森、昆凌、文峰、黄经汉,102.0,美国
1224953,八只鸡,2018-07-19,高建国,方城淞、黄艺馨,90.0,中国大陆
341516,狄仁杰之四大天王,2018-07-27,徐克,赵又廷、冯绍峰、林更新、阮经天,132.0,中国大陆
883179,汪星卧底,2018-07-20,拉加·高斯内尔,威尔·阿奈特、娜塔莎·雷昂、克里斯托弗·布莱恩·布里奇斯、斯坦利·图齐,92.0,美国
344135,淘气大侦探,2018-07-20,约翰·斯蒂文森,艾米莉·布朗特、约翰·斯蒂文森、约翰·斯蒂芬森、詹姆斯·麦卡沃伊,86.0,"英国,美国"
1207103,北方一片苍茫,2018-07-20,蔡成杰,田天、温新宇、韩建玲、赵树林,105.0,中国大陆
246596,昨日青空,2018-10-26,奚超,苏尚卿、王一博、段艺璇、马斑马,85.0,中国大陆
1223430,浴血广昌,2018-08-01,高峰,何达、郑昊、杨俊生、高峰,100.0,中国大陆
1212592,西虹市首富,2018-07-27,闫非,沈腾、宋芸桦、张一鸣、闫非,118.0,中国大陆
1208456,李保国,2018-07-25,赵琦,林永健、颜丹晨、尤勇、赵琦,100.0,中国大陆
1213724,熊猫石的奇幻旅行,2018-02-09,吴晓东,康钰潇、杨家麟、安伯·道格拉斯、钟远林,89.0,中国大陆
1216365,小偷家族,2018-08-03,是枝裕和,中川雅也、安藤樱、松冈茉优、池松壮亮,117.0,日本
1220736,神秘世界历险记4,2018-08-03,王云飞,赵一博、图特哈蒙、王云飞、张林旭,85.0,中国大陆
343499,萌学园：寻找盘古,2018-07-28,李权峰,刘书宏、阿本、李权峰、Chuan-Yang LI,96.0,"中国台湾,中国大陆"
1225065,文朝荣,2018-07-28,张仲伟,王洛勇、王亚军、刘永生、马岩,99.0,中国大陆
334625,美食大冒险之英雄烩,2018-08-17,孙海鹏,孟宇、张喆、郭政建、杨光普照,98.0,中国大陆
672356,新大头儿子和小头爸爸2一日成才,2016-08-19,何澄,刘纯燕、董浩、鞠萍、何澄,85.0,中国大陆
1206089,妈妈咪呀2,2018-08-03,欧·帕克,阿曼达·塞弗里德、莉莉·詹姆斯、梅丽尔·斯特里普、皮尔斯·布鲁斯南,114.0,美国
1225029,信仰者,2018-08-24,杨虎,黄少祺、赵毅、王力可、卢海华,104.0,中国大陆
1213098,的士速递5,2018-08-03,弗兰克·盖思堂彼得,弗兰克·盖思堂彼得、马利克·班泽拉、伯纳尔·法西、塞尔维托·埃斯波西多,100.0,法国
345058,解码游戏,2018-08-03,李海龙,韩庚、凤小岳、李媛、山下智久,99.0,中国大陆
1203084,一出好戏,2018-08-10,黄渤,黄渤、舒淇、王宝强、张艺兴,134.0,中国大陆
1218298,肆式青春,2018-08-04,李豪凌,陈颖晖、梁达伟、李豪凌、易小星,75.0,"中国大陆,日本"
346178,巨齿鲨,2018-08-10,乔·德特杜巴,杰森·斯坦森、李冰冰、雷恩·威尔森、鲁比·罗丝,115.0,"美国,中国香港,中国大陆"
1141500,最后的棒棒,2018-08-17,何苦,何苦,99.0,中国大陆
393,初恋浅规则,2012-05-11,王一冰,刘子豪、赵雨菲、赵雪,90.0,中国大陆
1216446,快把我哥带走,2018-08-17,郑芬芬,张子枫、彭昱畅、赵今麦、孙泽源,115.0,中国大陆
1175253,爱情公寓,2018-08-10,韦正,陈赫、袁弘、娄艺潇、邓家佳,116.0,中国大陆
1229214,爸，我一定行的,2018-08-24,蓝鸿春,郑润奇、郑鹏生、张咏娴、林俊鑫,100.0,中国大陆
343070,精灵旅社3：疯狂假期,2018-08-17,格恩迪·塔塔科夫斯基,亚当·桑德勒、赛琳娜·戈麦斯、凯瑟琳·哈恩、安迪·萨姆伯格,98.0,美国
248162,欧洲攻略,2018-08-17,马楚成,梁朝伟、吴亦凡、唐嫣、杜鹃,99.0,中国大陆
1222190,旅行吧！井底之蛙,2018-08-18,陈设,王雪沁、吴凡、周宗禹、强光宗,78.0,中国大陆
346380,我来自纽约,2018-08-18,张爵西,狄龙、宣萱、陈沁霖、陈智深,121.0,中国大陆
248907,新乌龙院之笑闹江湖,2018-08-17,朱延平,吴孟达、郝劭文、宋小宝、王宁,103.0,中国大陆
1221144,他是一只狗,2018-08-17,孙健,许贵源、雷璐璐、武正鉌、孙健,91.0,中国大陆
343208,蚁人2：黄蜂女现身,2018-08-24,佩顿·里德,保罗·路德、伊万杰琳·莉莉、迈克尔·佩纳、沃尔顿·戈金斯,119.0,美国
439495,苏丹,2018-08-31,阿里·阿巴斯·札法,萨尔曼·汗、安努舒卡·莎玛、兰迪普·弘达、马雷塞·克伦普,170.0,印度
1229508,疯狂暑期之哈喽怪物,2018-08-21,史震飞,洪天照、晋松、许皓勋、李亚真,99.0,中国大陆
1212898,真心话太冒险,2018-08-07,谢韵,涂世旻、柯子静、Stephanie Strehlow、谢韵,90.0,中国大陆
1220838,藏北秘岭-重返无人区,2018-08-31,饶子君,蔡宇、饶子君、土旦巴桑、饶子君,86.0,中国大陆
1218190,大师兄,2018-08-24,阚家伟,甄子丹、陈乔恩、喻亢、骆明劼,100.0,"中国大陆,中国香港"
345507,出山,2018-08-22,王坪,卢奇、安荣生、郑卫莉、宋晓英,107.0,中国大陆
569712,黑子的篮球·终极一战,2018-08-24,多田俊介,小野贤章、苏尚卿、小野友树、吴磊,91.0,日本
1218299,深海历险记,2018-08-24,胡里奥·索托·古尔皮德,张璐、陈红、张云龙、胡里奥·索托·古尔皮德,92.0,"美国,中国大陆"
892394,奇怪的袜子精灵,2018-08-24,加林娜·米克林诺瓦,克里斯托弗·哈德克、马瑞克·塔西里克、Stanislav Zindulka、Jolka Krásná,86.0,"捷克,斯洛伐克,克罗地亚"
1222188,惊慌失色之诡寓,2018-08-24,齐迹,梁辰羽、樱雪、代佳夕、李卫东,86.0,中国大陆
1189889,天下第一镖局,2018-08-24,陶盟喜,樊少皇、车永莉、释彦能、施南,90.0,中国大陆
1222209,纯真年代,2018-08-24,韩荣声,范洪涛、温正邦、古玉枫、黄宝龙,95.0,中国大陆
1229775,怒放的花儿,2018-08-24,李墨言,仇硕康、董子毅、朱九米、李墨言,93.0,中国大陆
341737,碟中谍6：全面瓦解,2018-08-31,克里斯托弗·麦奎里,汤姆·克鲁斯、亨利·卡维尔、文·瑞姆斯、西蒙·佩吉,148.0,美国
342607,未择之路,2018-09-14,唐高鹏,王学兵、马伊琍、朱耕佑、王旭峰,113.0,中国大陆
1207515,摇滚小子,2018-08-28,段玉宝,安琥、徐洁儿、苏翊鸣、段玉宝,100.0,中国大陆
1224826,曹操与杨修,2018-08-30,滕俊杰,尚长荣、言兴朋,121.0,中国大陆
1204528,超大号美人,2018-08-28,艾比·科恩,艾米·舒默、米歇尔·威廉姆斯、罗里·斯卡沃、艾比·科恩,110.0,"美国,中国大陆"
1229774,李学生,2018-08-28,王虎,宋禹、滕艺、董博先、李恒,100.0,中国大陆
1229511,面向群众,2018-08-03,周琦,吴京安、田娜,104.0,中国大陆
1196151,李宗伟：败者为王,2018-09-07,马逸腾,李宗伟、李国煌、杨雁雁、黄炜杰,110.0,马来西亚
1189938,道高一丈,2018-09-06,姜凯阳,聂远、谭凯、徐露、于明加,96.0,中国大陆
1208645,足球王者,2020-12-31,刘骏,禹祥、绿绮、莫谦、瀚墨,90.0,中国大陆
1227737,男生宿舍,2018-08-31,战越,陈楚洹、黄启航、龚婉怡、张艺舰,85.0,中国大陆
1229217,萌宠入殓师,2018-08-31,源唯杰,薛明媛、傅亨、喻言、王居峰,90.0,中国大陆
344292,阿尔法：狼伴归途,2018-09-07,艾尔伯特·休斯,柯蒂·斯密特-麦菲、蕾奥娜·维埃拉、娜塔莎·迈尔兹、延斯·赫尔腾,97.0,美国
345870,传奇的诞生,2018-09-07,杰夫·泽姆巴利斯特,凯文·德·保拉、贝利、索·豪黑、杰夫·泽姆巴利斯特,107.0,美国
341578,那些女人,2018-09-03,吴贻弓,殷桃、谢林彤、吴贻弓、江平,109.0,中国大陆
1212196,草戒指,2018-09-07,洪亦平,洪亦平、胡锰、黄海冰、孙翔,96.0,中国大陆
1203575,反贪风暴3,2018-09-14,林德禄,古天乐、张智霖、郑嘉颖、邓丽欣,97.0,"中国大陆,中国香港"
1198748,吻隐者,2018-09-07,李燕宁,谭卓、李至正、孙亦沐、张定涵,108.0,中国大陆
1216296,说走就走之不说再见,2018-09-14,张承,牛骏峰、白举纲、吴谨言、谢昀杉,105.0,中国大陆
1201161,赛尔号大电影6：圣者无敌,2017-08-18,王章俊,罗玉婷、翟巍、王晓彤、孙晔,98.0,中国大陆
1225016,禹神传之寻找神力,2018-09-15,李金保,王雪沁、吴凡、周宗禹、张艺文,80.0,中国大陆
1209159,找到你,2018-10-05,吕乐,姚晨、马伊琍、袁文康、吴昊宸,102.0,中国大陆
1197626,镰仓物语,2018-09-14,山崎贵,堺雅人、高畑充希、堤真一、安藤樱,120.0,日本
79115,守望一生,2018-09-10,倪榕,钟小丹、徐卫、张远伦、倪榕,94.0,中国大陆
1233284,古墓兽影,2018-09-13,李麒麟,聂远、莫少聪、安泽豪、殷旭,90.0,中国大陆
1187437,念念手纪,2018-09-14,月川翔,滨边美波、北村匠海、北川景子、小栗旬,116.0,日本
452,消失的子弹,2012-08-14,罗志良,谢霆锋、刘青云、杨幂、井柏然,108.0,"中国大陆,中国香港"
1217434,大闹西游,2018-09-22,马系海,孙晔、沈达威、陶典、刘北辰,92.0,中国大陆
1226445,黑蝴蝶,2018-09-15,安战军,刘敏涛、李砚、霍青、吴紫彤,108.0,中国大陆
1207707,爱猫之城,2018-09-22,杰达·托伦,本古、杜曼、布朗特·乌斯塔曼、拉希·锡兰,79.0,"土耳其,美国"
1208342,江湖儿女,2018-09-21,贾樟柯,赵涛、廖凡、徐峥、梁嘉艳,136.0,中国大陆
672382,虎胆追凶,2018-09-21,伊莱·罗斯,布鲁斯·威利斯、文森特·多诺费奥、伊丽莎白·苏、迪恩·诺里斯,97.0,美国
1204493,天慕,2018-09-21,王强,王挺、索朗卓嘎、巴金旺甲、庄庆宁,99.0,中国大陆
1204774,黄金兄弟,2018-09-21,钱嘉乐,郑伊健、陈小春、谢天华、钱嘉乐,99.0,中国大陆
1229912,极品师徒,2018-09-21,冯万里,战天泽、潘章明、刘芮侨、王翔,98.0,"中国大陆,马来西亚"
1235235,张艺谋和他的“影”,2018-10-12,汪鹏,张艺谋、赵小丁、陈敏正、马光荣,94.0,中国大陆
1208866,我是检察官,2018-09-20,高亚麟,宣言、丁洋、邢佳栋、谈莉娜,89.0,中国大陆
479074,冷恋时代,2018-09-21,童江南,姚星彤、立威廉、董琦、朱璇,90.0,中国大陆
1217236,悲伤逆流成河,2018-09-21,落落,赵英博、任敏、辛云来、章若楠,105.0,中国大陆
1170241,哥斯拉：怪兽行星,2018-09-21,静野孔文,宫野真守、樱井孝宏、花泽香菜、静野孔文,88.0,日本
1233320,天刃,2018-09-21,朱丹,许铂岑、杜旭东、常戎、杜金京,96.0,中国大陆
