CUST_ID,CUST_PRODUCT_CNT,CUST_DOLLER_FLAG,CUST_INTERNATIONAL_GOLD_FLAG,CUST_INTERNATIONAL_SIL_FLAG,CUST_INTERNATIONAL_DIAMOND_FLAG,CUST_STAD_PLATINUM_FLAG,TOP_CARD_LEVEL,CUST_VALUE_CLASS,DEP_SA_FGCR_ACCOUNT_CNT,FUND_FLAG,QSAB_FLAG,OCN,FINA_BUY_NOFIX_AVGCNT_zj,FINA_BUY_THREE_AVGAMT_zj,FINA_BUY_THREE_AVGCNT_zj,FINA_MONTH_AVG_BAL_AVG_zj
1009493523,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009494009,3,1,0,1,0,0,2,3,2,1,0,3,0,0.0,0,0.0
1009494156,1,1,0,1,0,0,2,1,2,0,0,3,0,0.0,0,0.0
1009494343,0,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1009494463,7,0,0,0,0,0,6,3,0,0,0,4,-4,0.0,0,0.0
1009494771,7,1,0,0,0,0,3,3,2,0,0,0,0,0.0,0,0.0
1009494836,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009494873,2,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009494888,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009494944,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009495131,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009495290,1,0,0,0,0,0,6,0,0,0,0,3,0,0.0,0,0.0
1009495319,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009495323,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009495398,2,0,0,0,0,0,7,2,0,0,0,8,0,0.0,0,0.0
1009495627,1,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1009495677,7,1,0,1,0,0,7,3,3,0,1,0,-2,0.0,0,0.0
1009495697,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009495817,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009495855,0,0,0,0,0,0,6,1,2,0,0,0,0,0.0,0,0.0
1009496015,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496062,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496099,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009496128,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009496526,1,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009496555,4,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496588,2,0,0,0,0,0,7,2,0,0,1,8,0,0.0,0,0.021620336
1009496684,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009496765,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496775,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496784,2,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009496859,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496863,6,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009496881,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009496916,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009496929,0,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009497216,1,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497245,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009497253,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497272,5,1,0,1,0,0,7,3,4,0,1,3,0,0.0,0,0.0
1009497299,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497321,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009497344,4,1,0,1,0,0,7,3,2,0,0,3,-4,0.0,0,0.021620336
1009497353,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497362,2,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009497375,2,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497403,1,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009497410,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497449,2,0,0,0,0,0,7,2,0,0,0,4,0,0.0,0,0.0
1009497467,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009497471,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497482,4,0,0,0,0,0,7,2,0,0,0,1,0,0.0,0,-0.010928962
1009497536,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009497589,0,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009497611,0,0,0,0,0,0,7,1,0,0,0,4,0,0.0,0,0.0
1009497640,0,0,0,0,0,0,7,1,0,0,0,4,0,0.0,0,0.0
1009497671,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009497694,2,0,0,0,0,0,7,0,0,0,0,8,0,0.0,0,0.0
1009497701,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497721,0,0,0,0,0,0,7,1,0,0,0,3,0,0.0,0,0.0
1009497768,2,0,0,0,0,0,7,1,0,0,0,4,0,0.0,0,0.0
1009497785,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497799,2,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497808,0,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009497814,7,1,0,1,0,0,7,3,2,0,1,8,-6,-226666.6667,-2,0.032311714
1009497889,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009497984,2,0,0,0,0,0,7,3,0,0,0,8,0,0.0,0,0.0
1009498000,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009498011,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009498070,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009498082,0,0,0,0,0,0,7,1,0,0,0,4,0,0.0,0,0.0
1009498092,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009498101,0,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1009498173,3,0,0,0,0,0,6,2,0,0,0,3,0,0.0,0,0.0
1009498274,0,0,0,0,0,0,6,1,3,0,0,2,0,0.0,0,0.0
1009498367,6,0,0,0,0,0,6,3,0,0,0,0,0,0.0,0,0.021620336
1009499226,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009499396,4,1,1,1,0,0,1,1,5,0,0,2,0,0.0,0,0.0
1009499736,2,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009499765,5,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009499835,4,0,0,0,0,1,6,1,0,0,0,4,0,0.0,0,0.0
1009499841,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009500253,0,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009500392,0,0,0,0,0,0,6,3,0,0,0,0,0,0.0,0,0.0
1009500603,2,1,0,1,0,0,2,1,2,0,0,3,0,0.0,0,0.0
1009501647,7,0,0,0,0,0,7,3,0,1,1,6,-4,0.0,0,0.032311714
1009502374,1,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009502407,3,0,0,0,0,0,7,3,0,0,0,8,0,0.0,0,0.0
1009502464,4,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1009502529,4,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009502956,5,1,0,0,0,0,3,3,2,0,0,8,0,0.0,0,0.0
1009503081,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009503173,6,1,0,1,0,0,2,3,2,0,0,3,0,0.0,0,0.0
1009503245,1,1,0,1,0,0,2,2,2,1,0,8,0,0.0,0,0.0
1009503305,6,0,0,0,0,0,6,3,0,1,1,0,-2,0.0,0,0.0
1009503885,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009504044,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009504050,7,1,1,0,1,0,0,4,5,1,0,3,0,0.0,0,0.0
1009504304,1,0,0,0,0,0,6,1,0,1,0,0,0,0.0,0,0.0
1009504420,4,0,0,0,0,0,6,1,0,1,1,8,0,0.0,0,0.0
1009504447,0,0,0,0,0,0,6,1,0,1,0,3,0,0.0,0,0.0
1009504505,3,0,0,0,0,0,6,2,0,0,0,6,0,0.0,0,0.0
1009504531,2,1,0,1,0,0,2,3,2,0,0,8,0,0.0,0,0.0
1009504613,2,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1009504622,4,1,0,0,1,0,0,1,2,0,0,3,0,0.0,0,0.0
1009504631,3,1,0,1,0,0,7,3,2,0,0,3,0,0.0,0,0.043240674000000014
1009504684,1,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1009504709,5,1,1,0,1,1,0,2,4,1,1,3,0,0.0,0,0.010810168
1009504719,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009504730,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009504787,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009504880,0,0,0,0,0,0,6,0,0,0,0,2,0,0.0,0,0.0
1009504915,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009504934,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009504949,5,0,0,0,0,0,7,1,0,0,0,6,0,0.0,0,0.0
1009504984,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009505071,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009505445,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009505655,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009505687,1,1,0,1,0,0,7,3,2,0,0,8,0,0.0,0,0.0
1009505731,8,1,0,1,0,0,2,4,3,1,1,8,-6,-860000.0,-2,0.06474222
1009505832,5,0,0,0,0,0,6,1,0,0,0,6,0,0.0,0,0.0
1009505979,6,1,0,1,0,0,2,3,2,1,0,3,0,0.0,0,0.0
1009506023,4,1,1,1,0,0,1,6,4,0,0,8,-12,0.0,0,0.020551198
1009506033,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009506262,2,1,0,1,0,0,2,3,3,0,0,3,0,0.0,0,0.0
1009506313,0,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1009506457,2,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009506821,0,0,0,0,0,0,7,1,0,0,0,4,0,0.0,0,0.0
1009507051,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009507276,4,1,1,0,0,0,1,1,2,0,0,6,0,0.0,0,0.0
1009507355,0,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1009507908,5,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009508064,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009508092,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009508175,0,1,1,0,0,0,1,2,2,0,0,8,0,0.0,0,0.0
1009508300,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009508424,0,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009508614,0,0,0,0,0,0,7,0,0,1,0,8,0,0.0,0,0.0
1009508654,6,1,1,1,0,0,7,4,4,0,1,3,-2,-133333.3333,-2,0.010691373999999998
1009508668,4,1,0,1,0,0,2,2,4,1,0,8,0,0.0,0,0.0
1009508717,3,1,0,1,0,0,2,3,2,0,0,4,0,0.0,0,0.0
1009508901,4,1,0,1,0,0,2,0,2,1,0,8,0,0.0,0,0.0
1009508980,1,1,0,1,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009509128,5,1,0,1,0,0,2,3,2,1,1,3,0,-133333.3333,-2,0.021382752
1009509226,4,1,0,1,0,0,2,2,2,0,0,8,0,0.0,0,0.0
1009509350,1,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009509465,7,1,1,0,1,0,0,4,4,1,1,3,0,-133333.3333,-2,0.010691373999999998
1009509600,7,1,0,0,1,0,0,5,2,0,1,6,0,0.0,0,0.0
1009509849,1,0,0,0,0,0,6,0,1,0,0,8,0,0.0,0,0.0
1009509852,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009509915,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009510117,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009510139,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009510379,2,1,0,0,1,0,0,1,7,0,0,3,0,0.0,0,0.0
1009510397,0,0,0,0,0,0,6,1,1,0,0,0,0,0.0,0,0.0
1009510641,2,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009510729,1,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009510876,7,1,0,1,0,0,2,2,5,0,0,6,0,0.0,0,0.0
1009511189,5,1,0,1,0,0,2,5,4,0,1,4,-6,-1266666.667,-2,0.032311714
1009511332,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009511543,3,0,0,0,0,0,6,1,0,0,0,6,0,0.0,0,0.0
1009511984,1,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1009512437,3,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009512543,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009513055,2,0,0,0,0,0,7,2,0,0,0,6,0,0.0,0,0.0
1009513079,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009513219,7,1,0,1,0,0,7,3,2,0,1,0,0,-100000.0,-2,0.0
1009513456,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009513593,1,0,0,0,0,0,6,3,0,0,0,3,0,0.0,0,0.0
1009513651,5,0,0,0,0,0,6,1,0,1,0,8,0,0.0,0,0.0
1009513771,1,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1009513843,2,0,0,0,0,0,6,1,0,0,0,6,0,0.0,0,0.0
1009513852,4,1,0,1,0,0,7,1,2,0,0,8,0,0.0,0,0.0
1009513965,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009514059,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009514086,8,1,0,1,0,0,2,3,2,0,1,3,0,0.0,0,0.0
1009514177,4,1,0,0,1,0,0,0,2,0,0,8,0,0.0,0,0.0
1009514269,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009514290,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009514626,2,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009514729,0,0,0,0,0,0,6,0,0,0,0,2,0,0.0,0,0.0
1009514924,2,1,0,1,0,0,2,3,2,0,0,3,0,0.0,0,0.0
1009515485,3,1,0,1,0,0,7,3,2,0,0,0,0,0.0,0,0.010810168
1009515620,1,0,0,0,0,0,7,2,0,0,0,8,0,0.0,0,0.0
1009515682,3,1,0,1,0,0,2,1,2,0,0,8,0,0.0,0,0.0
1009515698,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009515764,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009515774,0,0,0,0,0,0,6,1,1,0,0,0,0,0.0,0,0.0
1009515781,6,1,0,1,0,0,7,3,2,0,0,8,-2,0.0,0,0.0
1009515885,0,0,0,0,0,0,6,2,1,0,0,0,0,0.0,0,0.0
1009515892,4,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009515980,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009515999,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009516132,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009516169,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009516233,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009516267,4,0,0,0,0,0,7,4,0,0,1,8,-2,-400000.0,-2,0.0
1009516308,3,0,0,0,0,0,6,2,0,0,0,2,0,0.0,0,0.010810168
1009516319,0,1,1,0,0,0,1,1,2,0,0,8,0,0.0,0,0.0
1009516326,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009516370,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009516435,5,0,0,0,0,0,6,3,7,1,0,8,-2,-166666.6667,-4,0.05393205
1009516451,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009516481,5,0,0,0,0,0,7,3,0,0,0,0,-2,-80000.0,-2,0.021620336
1009516523,2,1,1,1,0,0,1,4,4,0,0,3,0,0.0,0,0.0
1009516593,2,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1009516713,2,0,0,0,0,0,7,2,0,0,0,8,0,0.0,0,0.0
1009516722,1,1,0,1,0,0,7,3,2,0,0,3,0,0.0,0,0.0
1009516745,0,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1009516759,1,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009516775,2,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009516800,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009516817,1,0,0,0,0,0,7,2,0,0,0,8,0,0.0,0,0.0
1009516839,2,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009516851,2,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009516902,1,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1009516969,0,0,0,0,0,0,7,0,2,0,0,0,0,0.0,0,0.0
1009516983,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009517076,4,1,1,0,0,0,1,2,3,0,0,8,0,0.0,0,0.0
1009517087,4,0,0,0,0,0,7,2,0,0,0,8,0,0.0,0,0.010810168
1009517179,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009517201,5,0,0,0,0,0,7,3,2,0,0,3,0,-500000.0,-2,0.010810168
1009517215,5,1,0,1,0,0,2,3,3,1,0,3,0,-146666.6667,-2,0.010810168
1009517239,2,0,0,0,0,0,6,2,1,0,0,8,0,0.0,0,0.0
1009517249,2,0,0,0,0,0,6,1,0,1,0,3,0,0.0,0,0.0
1009517337,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009517548,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009517613,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009517800,3,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1009518290,1,1,0,1,0,0,2,2,2,0,0,8,0,0.0,0,0.0
1009518609,1,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1009518621,9,1,0,1,1,0,0,5,4,1,1,8,0,-9226666.667,-6,0.032430506
1009518677,5,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,-0.010928962
1009518899,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009519037,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009519054,2,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1009519109,6,1,0,1,0,0,2,4,2,0,0,3,-22,-466666.6667,-4,0.06402946
1009519494,6,1,0,1,0,1,2,1,2,0,0,3,0,0.0,0,0.0
1009519780,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009520016,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009520093,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009520142,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009520446,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009520993,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009521131,5,0,0,0,0,0,6,3,0,0,0,0,0,0.0,0,-0.043715848
1009521465,1,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0.0
1009521541,1,0,0,0,0,0,6,2,0,0,0,4,0,0.0,0,0.0
1009522095,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009522146,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009522539,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009522920,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009523283,1,0,0,0,0,0,6,0,0,1,0,0,0,0.0,0,0.0
1009523484,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009523734,2,0,0,0,0,0,6,3,0,0,0,0,0,0.0,0,0.0
1009523945,5,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1009523986,4,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009524096,3,1,0,1,0,0,2,2,3,0,0,3,0,0.0,0,0.0
1009524104,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009524179,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009524522,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009524714,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009524721,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009524734,0,1,0,1,0,0,2,1,2,0,0,8,0,0.0,0,0.0
1009524776,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009524825,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009525015,3,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0,0.0
1009525101,2,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1009525448,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009525561,1,0,0,0,0,0,6,0,0,0,0,3,0,0.0,0,0.0
1009525653,5,1,0,0,1,0,0,3,2,0,1,3,0,-440000.0,-4,0.021501544
1009525781,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009525809,10,1,0,1,0,1,2,1,2,1,0,2,0,0.0,0,0.0
1009525816,4,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1009525877,0,0,0,0,0,0,6,1,0,0,0,2,0,0.0,0,0.0
1009525887,3,1,0,1,0,0,7,3,4,1,0,8,0,0.0,0,0.0
1009525890,10,1,1,0,0,1,1,2,7,1,0,2,0,0.0,0,0.0
1009525971,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009534521,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009534588,2,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1009534609,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009534676,1,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009534720,0,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1009534817,3,1,0,1,0,0,7,3,2,0,0,3,0,0.0,0,0.0
1009534957,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009534974,11,1,1,1,1,0,0,5,8,1,1,3,-6,-666666.6667,-2,0.032074126
1009535037,0,1,0,0,1,0,7,2,5,0,0,8,0,0.0,0,0.0
1009535060,7,0,0,0,0,1,6,0,0,0,0,8,0,0.0,0,0.0
1009535071,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009535111,1,0,0,0,0,0,7,0,0,0,0,4,0,0.0,0,0.0
1009535198,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009535207,1,1,0,0,1,0,0,0,0,0,0,3,0,0.0,0,0.0
1009535216,2,1,0,0,1,0,0,2,0,0,0,3,0,0.0,0,0.0
1009535271,1,0,0,0,0,0,7,2,0,0,0,0,0,0.0,0,0.0
1009535298,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009535325,0,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1009535398,4,1,0,1,0,0,2,0,2,0,0,0,0,0.0,0,0.0
1009535400,5,0,0,0,0,1,6,1,0,0,0,8,0,0.0,0,0.0
1009535426,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009535759,5,0,0,0,0,0,6,1,1,0,0,3,0,0.0,0,0.0
1009535762,5,0,0,0,0,0,6,3,0,0,1,0,-2,-266666.6667,-2,0.010691373999999998
1009535804,2,0,0,0,0,0,7,2,0,0,0,8,0,0.0,0,0.0
1009535888,1,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1009535916,11,1,1,0,0,0,1,5,3,1,1,3,0,-2800000.0,-2,0.0
1009535947,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009536129,1,0,0,0,0,0,4,0,0,0,0,8,0,0.0,0,0.0
1009536168,0,0,0,0,0,0,6,2,4,0,0,0,0,0.0,0,0.0
1009536196,0,0,0,0,0,0,6,1,3,0,0,0,0,0.0,0,0.0
1009536286,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1009536446,0,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1009536584,1,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009536747,3,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009536758,2,0,0,0,0,0,6,0,0,0,0,3,0,0.0,0,0.0
1009536765,1,0,0,0,0,0,7,3,0,0,0,8,0,0.0,0,0.0
1009536778,4,0,0,0,0,0,6,3,0,0,0,3,0,-166666.6667,-4,0.021620336
1009536932,6,1,0,1,0,0,2,5,2,0,1,0,-2,0.0,0,-0.021857924
1009537174,1,1,0,0,1,0,0,1,2,0,0,3,0,0.0,0,0.0
1009537368,2,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1009537756,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1009538273,2,0,0,0,0,0,6,2,0,0,0,6,0,0.0,0,0.0
1009538616,3,0,0,0,0,0,6,3,0,0,0,6,0,0.0,0,0.0
1009539453,2,0,0,0,0,0,6,3,0,0,0,6,0,0.0,0,0.0
1009539888,2,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009540032,0,0,0,0,0,0,6,2,1,0,0,0,0,0.0,0,0.0
1009540283,3,0,0,0,0,0,7,1,1,0,0,4,0,0.0,0,0.0
1009540294,6,1,0,1,0,0,2,3,4,1,0,3,0,0.0,0,0.0
1009540525,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1009540668,4,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1009540707,0,1,1,0,0,0,1,1,2,0,0,8,0,0.0,0,0.0
1009540956,4,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
